timestamp,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcNum,pm10ConcMass,pm10ConcNum,no2Conc,relHumid,temperature
2022-11-02T10:56:02.653Z,0.0,0.31,0.58,0.34,0.58,0.37,13.67,57.31,21.47
2022-11-02T10:39:00.740Z,0.0,0.38,0.58,0.4,0.58,0.43,16.09,57.26,21.47
2022-11-02T10:21:58.607Z,0.0,0.38,0.58,0.41,0.58,0.44,14.04,57.23,21.47
2022-11-02T10:04:56.214Z,0.0,0.45,0.58,0.48,0.58,0.51,14.46,57.16,21.53
2022-11-02T09:47:54.087Z,0.0,0.37,0.58,0.38,0.58,0.41,14.62,57.1,21.53
2022-11-02T09:30:52.056Z,0.0,0.42,0.58,0.43,0.58,0.46,14.23,57.04,21.56
2022-11-02T09:13:50.251Z,0.0,0.35,0.58,0.36,0.58,0.39,14.12,57.0,21.61
2022-11-02T08:56:48.501Z,0.0,0.39,0.58,0.42,0.58,0.45,14.05,56.93,21.63
2022-11-02T08:39:46.764Z,0.0,0.39,0.58,0.41,0.62,0.44,14.29,56.89,21.67
2022-11-02T08:22:44.939Z,0.0,0.46,0.58,0.47,1.0,0.51,13.2,56.83,21.7
2022-11-02T08:05:43.309Z,0.0,0.57,0.58,0.6,0.77,0.64,14.03,56.71,21.76
2022-11-02T07:48:38.760Z,0.0,0.53,0.58,0.57,0.77,0.6,14.2,56.72,21.78
2022-11-02T07:31:34.061Z,0.0,0.64,0.58,0.68,0.62,0.71,13.64,56.68,21.81
2022-11-02T07:14:32.599Z,0.0,0.74,0.96,0.79,0.96,0.83,14.15,56.52,21.86
2022-11-02T06:57:31.089Z,0.0,0.92,0.58,0.95,1.15,0.99,14.67,56.47,21.9
2022-11-02T06:40:25.961Z,0.0,0.88,0.58,0.9,0.81,0.93,15.34,56.41,21.96
2022-11-02T06:23:23.947Z,0.0,0.53,0.58,0.56,0.81,0.6,14.36,56.28,21.98
2022-11-02T06:06:21.788Z,0.0,1.11,0.77,1.15,1.15,1.19,14.53,56.24,22.04
2022-11-02T05:49:16.619Z,0.0,1.11,0.77,1.16,1.58,1.19,12.9,56.13,22.07
2022-11-02T05:32:14.555Z,0.0,0.64,0.77,0.7,0.81,0.73,13.44,56.02,22.14
2022-11-02T05:15:12.247Z,0.0,0.68,0.58,0.72,0.58,0.75,14.32,55.88,22.24
2022-11-02T04:58:10.265Z,0.0,0.5,0.58,0.52,0.58,0.55,14.64,55.78,22.31
2022-11-02T04:41:08.380Z,0.0,0.64,0.58,0.66,0.58,0.69,13.17,55.59,22.42
2022-11-02T04:24:06.359Z,0.0,0.62,0.58,0.66,0.58,0.69,11.85,55.46,22.51
2022-11-02T04:07:04.401Z,0.0,0.76,0.58,0.8,1.15,0.84,13.35,55.28,22.6
2022-11-02T03:50:02.259Z,0.0,0.77,0.58,0.8,0.77,0.83,12.33,55.11,22.7
2022-11-02T03:33:00.272Z,0.0,0.75,0.58,0.8,0.58,0.83,12.06,54.88,22.83
2022-11-02T03:15:57.366Z,0.0,0.75,0.58,0.76,1.38,0.8,11.66,54.69,22.96
2022-11-02T02:58:55.392Z,0.19,1.27,0.77,1.33,1.35,1.36,12.05,54.48,23.1
2022-11-02T02:41:53.408Z,0.0,0.7,0.58,0.75,0.77,0.78,10.43,54.23,23.27
2022-11-02T02:24:51.575Z,0.0,1.1,0.96,1.17,1.54,1.21,8.93,54.03,23.4
2022-11-02T02:07:49.749Z,0.0,0.76,0.58,0.81,0.96,0.85,9.43,53.86,23.53
2022-11-02T01:50:48.041Z,0.0,0.88,0.58,0.91,0.58,0.94,10.64,53.89,23.6
2022-11-02T01:33:43.078Z,0.0,0.73,0.58,0.8,0.77,0.82,9.8,53.73,23.62
2022-11-02T01:16:38.217Z,0.0,0.6,0.96,0.63,0.96,0.66,9.4,53.78,23.67
2022-11-02T00:59:36.446Z,0.0,0.86,0.58,0.92,0.58,0.95,8.97,53.71,23.7
2022-11-02T00:42:34.651Z,0.0,0.88,0.77,0.92,0.77,0.97,11.52,53.68,23.72
2022-11-02T00:25:32.770Z,0.0,0.86,0.96,0.91,0.96,0.96,8.55,53.69,23.77
2022-11-02T00:08:27.888Z,0.0,1.18,0.58,1.22,1.35,1.26,12.87,53.64,23.82
2022-11-01T23:51:22.534Z,0.0,1.67,1.35,1.74,1.35,1.77,11.4,53.64,23.88
2022-11-01T23:34:20.801Z,0.19,1.53,1.15,1.65,1.15,1.68,10.43,53.62,23.94
2022-11-01T23:17:18.976Z,0.38,1.99,1.73,2.08,1.92,2.12,11.7,53.45,24.05
2022-11-01T23:00:17.204Z,0.19,2.15,1.35,2.22,1.35,2.25,12.43,53.28,24.15
2022-11-01T22:43:15.501Z,0.0,1.52,1.15,1.57,1.35,1.6,14.07,53.24,24.26
2022-11-01T22:26:13.934Z,0.38,2.07,1.35,2.12,1.73,2.16,14.82,53.09,24.35
2022-11-01T22:09:12.188Z,0.0,1.63,0.96,1.7,0.96,1.73,14.45,52.95,24.38
2022-11-01T21:52:10.419Z,0.0,1.29,0.96,1.35,0.96,1.39,15.09,52.78,24.36
2022-11-01T21:35:08.640Z,0.0,1.29,0.96,1.37,0.96,1.41,10.46,51.38,24.36
2022-11-01T21:18:06.732Z,0.0,1.56,0.96,1.62,0.96,1.65,9.52,51.47,24.33
2022-11-01T21:01:04.868Z,0.19,1.51,0.96,1.59,1.15,1.62,16.61,52.99,24.22
2022-11-01T20:44:02.942Z,0.19,1.72,1.15,1.81,1.54,1.86,16.12,52.88,24.08
2022-11-01T20:27:01.071Z,0.0,1.62,1.15,1.69,1.15,1.73,17.01,52.56,23.98
2022-11-01T20:09:59.060Z,0.38,1.96,1.0,2.02,1.42,2.06,16.43,52.36,23.89
2022-11-01T19:52:57.258Z,0.58,1.93,1.54,2.02,1.54,2.05,16.13,51.98,23.79
2022-11-01T19:35:55.532Z,0.38,2.08,1.54,2.16,1.54,2.19,13.22,51.28,23.74
2022-11-01T19:18:53.613Z,0.0,1.79,1.54,1.9,1.96,1.95,8.61,49.52,23.7
2022-11-01T19:01:51.657Z,0.0,1.32,0.77,1.39,0.96,1.43,5.98,49.38,23.72
2022-11-01T18:44:49.854Z,0.0,1.34,1.15,1.41,1.15,1.45,3.93,49.45,23.78
2022-11-01T18:27:48.026Z,0.19,1.65,0.77,1.71,1.42,1.75,4.07,49.48,23.78
2022-11-01T18:10:46.012Z,0.0,1.36,0.77,1.41,1.35,1.45,4.57,50.34,23.75
2022-11-01T17:53:44.218Z,0.0,1.31,0.96,1.37,1.15,1.39,10.03,51.83,23.74
2022-11-01T17:36:42.353Z,0.0,1.42,0.96,1.47,0.96,1.51,11.74,52.26,23.7
2022-11-01T17:19:40.040Z,0.0,1.3,0.77,1.34,1.35,1.37,7.51,51.42,23.7
2022-11-01T17:02:38.207Z,0.0,1.38,0.96,1.43,1.35,1.47,7.15,51.02,23.67
2022-11-01T16:45:36.365Z,0.0,1.74,1.54,1.82,1.73,1.87,13.62,52.82,23.57
2022-11-01T16:28:34.607Z,0.0,1.76,1.15,1.83,1.15,1.87,13.64,52.92,23.46
2022-11-01T16:11:29.523Z,0.19,1.89,1.15,1.95,1.15,1.99,7.96,51.66,23.33
2022-11-01T15:54:24.459Z,0.0,1.85,1.35,1.93,1.92,1.98,5.86,51.67,23.24
2022-11-01T15:37:19.618Z,0.0,1.82,1.38,1.93,1.62,1.96,10.72,53.3,23.07
2022-11-01T15:20:14.642Z,0.04,1.66,1.0,1.73,2.58,1.76,11.06,53.29,22.92
2022-11-01T15:03:09.910Z,0.0,1.67,1.38,1.74,1.96,1.78,13.72,53.52,22.73
2022-11-01T14:46:08.166Z,0.0,1.39,1.0,1.45,1.0,1.48,11.4,53.31,22.63
2022-11-01T14:29:03.225Z,0.0,1.83,1.19,1.9,1.19,1.94,10.55,53.2,22.56
2022-11-01T14:12:01.450Z,0.96,2.6,1.96,2.71,1.96,2.75,10.24,53.25,22.44
2022-11-01T13:54:59.664Z,0.81,2.82,1.96,2.95,2.77,2.99,11.74,53.23,22.34
2022-11-01T13:37:57.733Z,0.81,2.93,2.73,3.06,3.88,3.11,13.45,53.59,22.19
2022-11-01T13:20:55.762Z,1.0,3.01,2.58,3.11,3.15,3.15,13.36,53.43,22.07
2022-11-01T13:03:53.866Z,1.0,3.36,3.35,3.53,4.0,3.59,13.89,53.21,22.01
2022-11-01T12:46:51.984Z,1.62,4.29,3.96,4.53,5.88,4.59,13.67,52.96,22.0
2022-11-01T12:29:50.093Z,1.81,4.05,3.96,4.29,6.04,4.34,13.76,52.61,22.03
2022-11-01T12:12:47.762Z,1.23,3.7,3.0,3.85,5.0,3.91,14.59,52.06,22.09
2022-11-01T11:55:45.907Z,1.38,3.64,3.38,3.79,4.0,3.84,12.51,51.61,22.15
2022-11-01T11:38:43.835Z,0.81,2.31,1.58,2.4,1.81,2.44,10.2,50.98,22.24
2022-11-01T11:21:41.803Z,0.0,1.4,0.77,1.45,0.77,1.49,8.75,50.03,22.32
2022-11-01T11:04:36.756Z,0.0,0.39,0.58,0.4,0.58,0.44,7.17,48.93,22.42
2022-11-01T10:47:31.648Z,0.0,0.35,0.58,0.38,0.58,0.41,5.91,48.83,22.45
2022-11-01T10:30:29.671Z,0.0,0.35,0.58,0.37,0.58,0.39,7.77,48.82,22.45
2022-11-01T10:13:27.804Z,0.0,0.45,0.58,0.47,0.58,0.5,6.65,48.99,22.34
2022-11-01T09:56:22.920Z,0.0,0.34,0.58,0.35,0.58,0.39,7.17,48.98,22.21
2022-11-01T09:39:17.741Z,0.0,0.27,0.58,0.28,0.58,0.31,7.24,48.92,22.21
2022-11-01T09:22:15.720Z,0.0,0.3,0.58,0.32,0.58,0.35,5.88,48.64,22.35
2022-11-01T09:05:13.813Z,0.0,0.2,0.58,0.21,0.58,0.24,4.04,48.39,22.45
2022-11-01T08:48:11.841Z,0.0,0.28,0.58,0.29,0.58,0.33,4.8,48.11,22.58
2022-11-01T08:31:10.089Z,0.0,0.38,0.58,0.38,0.58,0.41,4.4,47.89,22.72
2022-11-01T08:14:08.496Z,0.0,0.31,0.58,0.34,0.58,0.37,4.0,47.77,22.8
2022-11-01T07:57:06.643Z,0.0,0.21,0.58,0.21,0.58,0.24,3.83,47.58,22.93
2022-11-01T07:40:04.836Z,0.0,0.25,0.58,0.26,0.58,0.29,3.15,47.74,22.89
2022-11-01T07:23:00.064Z,0.0,0.36,0.58,0.38,0.58,0.41,7.6,48.36,22.58
2022-11-01T07:05:55.192Z,0.0,0.44,0.58,0.45,0.58,0.48,7.51,48.84,22.25
2022-11-01T06:48:53.333Z,0.0,0.34,0.58,0.35,0.58,0.39,8.98,49.14,22.0
2022-11-01T06:31:51.441Z,0.0,0.33,0.58,0.34,0.58,0.37,9.98,49.11,21.86
2022-11-01T06:14:49.522Z,0.0,0.3,0.58,0.31,0.58,0.33,8.46,48.84,21.86
2022-11-01T05:57:47.463Z,0.0,0.3,0.58,0.31,0.58,0.34,10.44,48.69,21.88
2022-11-01T05:40:42.558Z,0.0,0.31,0.58,0.32,0.58,0.35,8.78,48.5,21.94
2022-11-01T05:23:40.615Z,0.0,0.25,0.58,0.26,0.58,0.29,6.93,48.21,22.0
2022-11-01T05:06:38.754Z,0.0,0.32,0.58,0.34,0.58,0.37,8.64,47.97,22.08
2022-11-01T04:49:33.690Z,0.0,0.27,0.58,0.27,0.58,0.3,6.61,47.78,22.15
2022-11-01T04:32:31.898Z,0.0,0.52,0.58,0.54,0.58,0.57,6.42,47.68,22.17
2022-11-01T04:15:27.046Z,0.0,0.3,0.58,0.3,0.58,0.33,8.0,47.47,22.24
2022-11-01T03:58:25.235Z,0.0,0.44,0.58,0.45,0.58,0.48,6.46,47.29,22.28
2022-11-01T03:41:20.121Z,0.0,0.3,0.58,0.31,0.58,0.34,7.55,47.06,22.34
2022-11-01T03:24:18.253Z,0.0,0.3,0.58,0.33,0.58,0.36,6.75,46.65,22.39
2022-11-01T03:07:13.277Z,0.0,0.33,0.58,0.34,0.58,0.37,4.72,45.98,22.49
2022-11-01T02:50:08.528Z,0.0,0.38,0.58,0.39,0.58,0.42,4.32,45.78,22.65
2022-11-01T02:33:06.750Z,0.0,0.34,0.58,0.37,0.58,0.4,4.63,45.56,22.78
2022-11-01T02:16:05.139Z,0.0,0.34,0.58,0.36,0.58,0.39,4.09,45.31,22.93
2022-11-01T01:59:03.303Z,0.0,0.45,0.58,0.47,0.58,0.5,2.46,44.96,23.09
2022-11-01T01:42:01.568Z,0.0,0.42,0.58,0.43,0.58,0.46,0.94,44.63,23.31
2022-11-01T01:24:59.978Z,0.0,0.24,0.58,0.25,0.58,0.29,0.46,44.18,23.53
2022-11-01T01:07:58.607Z,0.0,0.61,0.58,0.64,0.58,0.67,-0.78,43.7,23.78
2022-11-01T00:50:57.208Z,0.0,0.67,0.96,0.7,1.15,0.75,0.05,43.45,24.01
2022-11-01T00:33:52.684Z,0.0,0.48,0.58,0.49,0.58,0.52,0.12,43.29,24.2
2022-11-01T00:16:51.190Z,0.0,0.4,0.58,0.42,0.58,0.45,-4.14,43.18,24.4
2022-10-31T23:59:46.521Z,0.0,0.55,0.58,0.57,0.58,0.6,-3.02,42.99,24.56
2022-10-31T23:42:45.057Z,0.0,0.48,0.58,0.49,0.58,0.52,-2.79,42.88,24.69
2022-10-31T23:25:43.577Z,0.0,0.56,0.58,0.58,0.58,0.61,-3.11,43.0,24.74
2022-10-31T23:08:42.102Z,0.0,0.74,0.58,0.77,0.58,0.79,-5.49,42.34,24.83
2022-10-31T22:51:40.624Z,0.0,0.66,0.58,0.69,0.58,0.72,-8.32,41.97,25.07
2022-10-31T22:34:39.191Z,0.0,0.8,0.58,0.81,0.58,0.84,-6.36,42.07,25.22
2022-10-31T22:17:34.809Z,0.0,0.76,0.58,0.79,0.77,0.83,-7.58,42.05,25.4
2022-10-31T22:00:33.342Z,0.0,1.18,0.77,1.22,0.96,1.25,-7.93,42.3,25.44
2022-10-31T21:43:28.785Z,0.0,0.99,0.58,1.03,0.96,1.08,-8.13,42.69,25.3
2022-10-31T21:26:27.261Z,0.0,0.91,0.58,0.96,1.15,1.0,-5.64,43.04,25.15
2022-10-31T21:09:25.490Z,0.0,1.07,0.58,1.1,0.96,1.13,-6.52,43.23,25.03
2022-10-31T20:52:24.008Z,0.19,1.19,0.77,1.24,0.77,1.27,-6.51,43.41,24.91
2022-10-31T20:35:22.385Z,0.0,1.04,0.77,1.07,0.96,1.11,-5.9,43.61,24.87
2022-10-31T20:18:20.878Z,0.0,1.03,0.58,1.09,1.35,1.13,-5.39,43.8,24.77
2022-10-31T20:01:19.368Z,0.0,1.44,0.77,1.5,1.73,1.55,-6.9,43.78,24.7
2022-10-31T19:44:17.696Z,0.0,1.15,0.96,1.2,0.96,1.23,-6.7,43.9,24.59
2022-10-31T19:27:16.262Z,0.0,0.99,1.15,1.05,1.54,1.09,-6.21,44.08,24.53
2022-10-31T19:10:11.810Z,0.0,1.53,1.35,1.61,1.92,1.65,-4.96,44.51,24.43
2022-10-31T18:53:10.445Z,0.0,1.38,0.77,1.45,1.35,1.49,-5.24,44.56,24.33
2022-10-31T18:36:08.963Z,0.0,1.24,0.96,1.34,2.12,1.38,-5.17,44.79,24.2
2022-10-31T18:19:07.420Z,0.0,1.62,0.96,1.69,2.0,1.73,-5.45,44.9,24.01
2022-10-31T18:02:05.920Z,0.0,1.59,1.54,1.65,3.08,1.71,-4.18,45.33,23.85
2022-10-31T17:45:04.250Z,0.0,1.37,1.15,1.43,1.54,1.47,-3.47,45.96,23.75
2022-10-31T17:28:02.704Z,0.0,1.42,1.15,1.49,1.73,1.53,-1.77,46.6,23.67
2022-10-31T17:11:01.149Z,0.0,1.42,0.96,1.5,1.73,1.52,-1.92,47.19,23.62
2022-10-31T16:53:59.547Z,0.0,1.01,0.96,1.04,0.96,1.08,1.32,47.76,23.6
2022-10-31T16:36:58.122Z,0.0,1.12,0.96,1.19,1.54,1.23,0.47,48.22,23.54
2022-10-31T16:19:56.620Z,0.0,1.06,0.58,1.08,0.58,1.12,5.45,49.52,23.5
2022-10-31T16:02:52.112Z,0.19,1.45,0.96,1.5,1.58,1.55,4.49,49.4,23.4
2022-10-31T15:45:47.271Z,0.0,1.35,1.15,1.4,1.15,1.42,2.96,49.76,23.3
2022-10-31T15:28:42.717Z,0.0,1.31,0.77,1.39,1.15,1.42,5.95,50.04,23.14
2022-10-31T15:11:37.939Z,0.0,1.47,1.19,1.52,1.58,1.57,6.37,50.25,22.92
2022-10-31T14:54:36.118Z,0.0,1.8,1.35,1.86,1.81,1.9,6.09,50.22,22.72
2022-10-31T14:37:34.348Z,0.19,1.84,1.58,1.91,2.58,1.96,5.59,50.36,22.54
2022-10-31T14:20:32.317Z,0.23,2.19,1.58,2.24,1.85,2.29,6.55,50.33,22.37
2022-10-31T14:03:30.578Z,0.58,2.66,2.35,2.77,2.54,2.81,6.59,50.33,22.21
2022-10-31T13:46:28.842Z,1.0,2.75,2.58,2.95,3.15,2.99,7.19,50.34,22.07
2022-10-31T13:29:26.902Z,0.81,2.7,2.19,2.8,3.04,2.85,5.47,50.41,21.96
2022-10-31T13:12:25.175Z,1.19,3.28,3.35,3.46,4.35,3.51,7.35,50.44,21.81
2022-10-31T12:55:23.412Z,1.0,3.36,3.38,3.56,5.19,3.62,7.42,50.18,21.68
2022-10-31T12:38:21.446Z,1.0,2.85,2.92,2.97,3.77,3.02,6.71,49.91,21.64
2022-10-31T12:21:19.499Z,1.0,3.21,2.73,3.34,3.12,3.4,7.64,49.62,21.67
2022-10-31T12:04:17.802Z,1.0,2.43,2.38,2.59,2.38,2.62,5.19,49.54,21.73
2022-10-31T11:47:12.912Z,0.19,2.03,1.77,2.08,1.96,2.11,5.87,49.56,21.78
2022-10-31T11:30:08.135Z,0.0,1.56,1.58,1.67,1.58,1.71,6.62,49.59,21.8
2022-10-31T11:13:06.421Z,0.0,1.14,0.58,1.16,0.58,1.19,5.11,49.65,21.84
2022-10-31T10:56:04.385Z,0.0,0.66,0.58,0.69,0.77,0.73,5.61,49.71,21.86
2022-10-31T10:39:02.716Z,0.0,0.42,0.58,0.43,0.58,0.46,6.45,49.56,21.9
2022-10-31T10:21:58.059Z,0.0,0.5,0.58,0.54,0.58,0.57,6.81,49.16,22.0
2022-10-31T10:04:53.373Z,0.0,0.37,0.58,0.39,0.58,0.42,3.64,48.76,22.12
2022-10-31T09:47:51.562Z,0.0,0.59,0.58,0.61,0.58,0.65,4.0,48.63,22.24
2022-10-31T09:30:49.816Z,0.0,0.36,0.58,0.37,0.58,0.4,1.97,48.57,22.37
2022-10-31T09:13:48.123Z,0.0,0.35,0.58,0.37,0.58,0.4,1.31,48.36,22.48
2022-10-31T08:56:46.421Z,0.0,0.41,0.58,0.41,0.58,0.44,1.86,48.24,22.59
2022-10-31T08:39:44.589Z,0.0,0.49,0.58,0.5,0.58,0.53,0.33,47.97,22.72
2022-10-31T08:22:42.890Z,0.0,0.63,0.58,0.64,0.58,0.67,2.53,48.38,22.6
2022-10-31T08:05:37.888Z,0.0,0.59,0.58,0.6,0.77,0.64,4.39,49.28,22.31
2022-10-31T07:48:33.055Z,0.0,0.41,0.58,0.42,0.58,0.45,5.83,49.78,22.0
2022-10-31T07:31:31.256Z,0.0,0.4,0.58,0.42,0.58,0.45,6.79,50.19,21.7
2022-10-31T07:14:29.269Z,0.0,0.38,0.58,0.39,0.58,0.41,7.82,50.26,21.5
2022-10-31T06:57:27.245Z,0.0,0.37,0.58,0.39,0.58,0.42,5.35,50.1,21.53
2022-10-31T06:40:25.462Z,0.0,0.56,0.58,0.57,0.58,0.6,5.32,49.91,21.57
2022-10-31T06:23:20.661Z,0.0,0.57,0.58,0.58,0.58,0.6,5.98,49.76,21.64
2022-10-31T06:06:15.776Z,0.0,0.35,0.58,0.37,0.58,0.4,4.28,49.62,21.74
2022-10-31T05:49:10.907Z,0.0,0.56,0.58,0.58,0.58,0.6,5.71,49.52,21.77
2022-10-31T05:31:04.976Z,0.0,0.4,0.58,0.4,0.58,0.43,4.76,49.39,21.86
2022-10-31T05:14:03.355Z,0.0,0.46,0.58,0.48,0.58,0.51,3.63,49.28,21.9
2022-10-31T04:57:01.447Z,0.0,0.36,0.58,0.36,0.58,0.4,6.96,49.15,21.98
2022-10-31T04:39:59.725Z,0.0,0.56,0.58,0.59,0.58,0.62,4.83,48.98,22.04
2022-10-31T04:22:57.962Z,0.0,0.59,0.58,0.61,0.58,0.64,6.26,48.85,22.11
2022-10-31T04:05:56.023Z,0.0,0.56,0.58,0.58,0.58,0.6,4.92,48.74,22.19
2022-10-31T03:48:54.344Z,0.0,0.31,0.58,0.32,0.58,0.35,2.83,48.5,22.24
2022-10-31T03:31:52.688Z,0.0,0.28,0.58,0.29,0.58,0.32,1.76,48.41,22.37
2022-10-31T03:14:51.106Z,0.0,0.44,0.58,0.46,0.96,0.51,4.94,48.26,22.44
2022-10-31T02:57:49.392Z,0.0,0.37,0.58,0.38,0.58,0.41,2.42,48.05,22.51
2022-10-31T02:40:47.703Z,0.0,0.33,0.58,0.34,0.58,0.37,3.01,47.84,22.65
2022-10-31T02:23:46.117Z,0.0,0.36,0.58,0.37,0.58,0.4,4.26,47.62,22.72
2022-10-31T02:06:44.261Z,0.0,0.42,0.58,0.43,0.58,0.45,2.45,47.38,22.8
2022-10-31T01:49:42.601Z,0.0,0.27,0.58,0.27,0.58,0.3,3.68,47.11,22.93
2022-10-31T01:32:40.951Z,0.0,0.22,0.58,0.22,0.58,0.25,2.88,46.71,23.06
2022-10-31T01:15:39.694Z,0.0,0.22,0.58,0.24,0.58,0.27,1.1,46.16,23.23
2022-10-31T00:58:38.385Z,0.0,0.34,0.58,0.36,0.58,0.38,-2.22,45.56,23.46
2022-10-31T00:41:36.828Z,0.0,0.24,0.58,0.25,0.58,0.28,-1.91,45.19,23.74
2022-10-31T00:24:35.375Z,0.0,0.18,0.58,0.18,0.58,0.21,-2.97,44.79,24.13
2022-10-31T00:07:33.926Z,0.0,0.28,0.58,0.29,0.58,0.32,-6.82,44.29,24.59
2022-10-30T23:50:32.587Z,0.0,0.21,0.58,0.22,0.58,0.25,-7.98,43.62,25.11
2022-10-30T23:33:31.228Z,0.0,0.22,0.58,0.23,0.58,0.25,-11.12,43.03,25.62
2022-10-30T23:16:29.870Z,0.0,0.26,0.58,0.27,0.58,0.29,-13.04,42.58,25.96
2022-10-30T22:59:28.616Z,0.0,0.31,0.58,0.31,0.58,0.34,-13.7,42.58,26.15
2022-10-30T22:42:27.228Z,0.0,0.24,0.58,0.24,0.58,0.27,-12.78,42.6,26.19
2022-10-30T22:25:25.981Z,0.0,0.16,0.58,0.16,0.58,0.19,-12.71,42.74,26.22
2022-10-30T22:08:24.669Z,0.0,0.2,0.58,0.21,0.58,0.24,-13.42,42.84,26.2
2022-10-30T21:51:23.454Z,0.0,0.19,0.58,0.19,0.58,0.22,-9.96,43.05,26.12
2022-10-30T21:34:22.161Z,0.0,0.21,0.58,0.22,0.58,0.25,-10.73,43.2,26.0
2022-10-30T21:17:20.572Z,0.0,0.23,0.58,0.25,0.58,0.28,-10.82,43.42,25.85
2022-10-30T21:00:19.232Z,0.0,0.19,0.58,0.2,0.58,0.22,-10.97,43.6,25.69
2022-10-30T20:43:17.673Z,0.0,0.2,0.58,0.21,0.58,0.25,-8.78,43.8,25.52
2022-10-30T20:26:16.203Z,0.0,0.24,0.58,0.24,0.58,0.27,-9.11,43.92,25.37
2022-10-30T20:09:14.642Z,0.0,0.19,0.58,0.19,0.58,0.23,-8.07,44.08,25.21
2022-10-30T19:52:13.256Z,0.0,0.22,0.58,0.24,0.58,0.27,-8.13,44.32,25.03
2022-10-30T19:35:11.666Z,0.0,0.19,0.58,0.2,0.58,0.22,-8.43,44.6,24.74
2022-10-30T19:18:09.981Z,0.0,0.19,0.58,0.19,0.58,0.23,-6.91,44.97,24.44
2022-10-30T19:01:08.295Z,0.0,0.18,0.58,0.18,0.58,0.21,-6.66,45.25,24.22
2022-10-30T18:44:06.560Z,0.0,0.26,0.58,0.26,0.58,0.29,-4.18,45.63,24.01
2022-10-30T18:27:04.943Z,0.0,0.32,0.58,0.33,0.58,0.35,-2.4,46.02,23.72
2022-10-30T18:10:03.289Z,0.0,0.22,0.58,0.22,0.58,0.25,-0.59,46.26,23.53
2022-10-30T17:53:01.497Z,0.0,0.2,0.58,0.2,0.58,0.23,-0.78,46.49,23.31
2022-10-30T17:35:59.650Z,0.0,0.26,0.58,0.27,0.58,0.3,-0.15,46.64,23.2
2022-10-30T17:18:57.969Z,0.0,0.21,0.58,0.22,0.58,0.25,0.33,46.76,23.05
2022-10-30T17:01:56.092Z,0.0,0.2,0.58,0.21,0.58,0.24,0.58,46.87,22.97
2022-10-30T16:44:48.161Z,0.0,0.18,0.58,0.19,0.58,0.22,0.3,46.9,22.99
2022-10-30T16:27:46.486Z,0.0,0.28,0.58,0.28,0.58,0.31,-0.45,46.7,23.03
2022-10-30T16:10:44.957Z,0.0,0.3,0.58,0.3,0.58,0.33,-0.2,46.71,23.06
2022-10-30T15:53:43.434Z,0.0,0.18,0.58,0.18,0.58,0.21,-0.15,46.67,23.09
2022-10-30T15:36:41.828Z,0.0,0.28,0.58,0.29,0.58,0.32,0.14,46.58,23.13
2022-10-30T15:19:40.354Z,0.0,0.22,0.58,0.22,0.58,0.25,-0.12,46.85,23.17
2022-10-30T15:02:38.886Z,0.0,0.36,0.58,0.37,0.58,0.4,0.36,46.67,23.24
2022-10-30T14:45:37.175Z,0.0,0.36,0.58,0.38,0.58,0.41,0.23,46.5,23.33
2022-10-30T14:28:35.661Z,0.0,0.25,0.58,0.26,0.58,0.28,-0.48,46.27,23.44
2022-10-30T14:11:33.961Z,0.0,0.36,0.58,0.37,0.58,0.39,-3.46,46.18,23.51
2022-10-30T13:54:32.374Z,0.0,0.29,0.58,0.31,0.58,0.33,-1.37,46.27,23.48
2022-10-30T13:37:30.806Z,0.0,0.28,0.58,0.29,0.58,0.32,-2.39,46.31,23.47
2022-10-30T13:20:29.244Z,0.0,0.53,0.58,0.55,0.58,0.58,-2.51,46.4,23.44
2022-10-30T13:03:27.647Z,0.0,0.5,0.58,0.51,0.58,0.54,-0.77,46.37,23.44
2022-10-30T12:46:26.131Z,0.0,0.31,0.58,0.33,0.58,0.36,-2.04,46.41,23.47
2022-10-30T12:29:24.409Z,0.0,0.47,0.58,0.5,0.58,0.53,-2.15,46.5,23.46
2022-10-30T12:12:22.855Z,0.0,0.33,0.58,0.34,0.58,0.37,-1.95,46.47,23.48
2022-10-30T11:55:21.222Z,0.0,0.26,0.58,0.27,0.58,0.3,-1.96,46.55,23.47
2022-10-30T11:38:19.607Z,0.0,0.45,0.58,0.46,0.58,0.48,-1.05,46.59,23.5
2022-10-30T11:21:18.087Z,0.0,0.26,0.58,0.28,0.58,0.3,-1.0,46.66,23.5
2022-10-30T11:04:13.590Z,0.0,0.37,0.58,0.39,0.58,0.41,0.12,46.73,23.5
2022-10-30T10:47:12.028Z,0.0,0.3,0.58,0.31,0.58,0.34,-2.26,46.84,23.47
2022-10-30T10:30:10.476Z,0.0,0.36,0.58,0.37,0.58,0.4,-0.54,46.96,23.48
2022-10-30T10:13:09.022Z,0.0,0.46,0.58,0.47,0.58,0.5,-1.5,47.0,23.47
2022-10-30T09:56:07.460Z,0.0,0.4,0.58,0.42,0.58,0.46,-1.7,47.04,23.44
2022-10-30T09:39:05.794Z,0.0,0.35,0.58,0.37,0.58,0.4,-1.35,47.17,23.4
2022-10-30T09:22:03.939Z,0.0,0.36,0.58,0.38,0.58,0.41,-0.01,47.2,23.37
2022-10-30T09:05:02.285Z,0.0,0.36,0.58,0.38,0.58,0.41,-1.33,47.33,23.37
